outgoing,ingoing,time,added
https://www.speechpad.com/,https://dlmconversion.com/reporting-retention-services/emr-integration/,0:04:07,acwplasticsurgery.com
https://www.acwplasticsurgery.com/,https://dlmconversion.com/do-you-have-consent-to-use-photos/,0:04:07,virginia-lasik.com
https://www.virginia-lasik.com/,https://dlmconversion.com/blog/5-things-your-marketing-agency-should-be-doing-for-your-practice-in-2015/,0:04:07,mdskinlounge.com
https://vitalabwellness.com/,https://dlmconversion.com/blog/why-a-healthcare-marketing-consultant-can-save-your-practice-money/,0:04:07,hybridmedicalsolution.com
https://www.mdskinlounge.com,https://dlmconversion.com/resource/healthcare-social-media-101/  ,0:04:07,westsoundderm.com
https://www.hybridmedicalsolution.com/,https://dlmconversion.com/website-design/other/,0:04:07,wolverineelectrical.com
https://www.westsoundderm.com/,https://dlmconversion.com/blog/why-an-all-in-one-platform-is-essential-for-healthcare-practice-growth/,0:04:07,hamblindermatology.com
https://skinrefinemedspa.com/,https://dlmconversion.com/about/,0:04:07,grandpearlspa.com
https://www.wolverineelectrical.com/,https://dlmconversion.com/blog/rethinking-your-email-subscription-list/,0:04:07,bostonvision.com
https://deschamps-braly.com/,https://dlmconversion.com/blog/what-is-evergreen-content-and-why-is-it-important/,0:04:07,
https://hamblindermatology.com/,https://dlmconversion.com/resource/healthcare-social-media-101/,0:04:07,galleryofcosmeticsurgery.com
https://www.grandpearlspa.com/,https://dlmconversion.com/what-email-marketing-platform-should-i-use-in-2022/,0:04:07,newporteliteskin.com
https://www.bostonvision.com/,https://dlmconversion.com/blog/everything-you-need-to-know-about-digital-marketing/,0:04:07,altusresearch.com
tel:6162223735,https://dlmconversion.com/blog/7-reasons-why-you-need-to-start-using-call-tracking-phone-numbers/,0:04:07,dotsmiles.com
https://analytics.google.com/analytics/web/provision/#/provision,https://dlmconversion.com/blog/how-to-hire-a-stellar-employee/,0:04:07,silverfallsderm.net
https://www.providertech.com/rules-for-tcpa-compliance-and-how-they-apply-to-health-care,https://dlmconversion.com/insight/,0:04:07,
https://galleryofcosmeticsurgery.com/,https://dlmconversion.com/blog/ask-these-questions-before-signing-a-healthcare-marketing-agency/,0:04:07,
https://newporteliteskin.com/,https://dlmconversion.com/blog/benefits-of-a-centralized-customer-relationship-management-system-crm/,0:04:07,
